payment_key_hash_hex,addresses,agent_balance_base,agent_flux_units,shards_balance_base,shards_flux_units,flux_pass_balance_base,flux_pass_flux_units,se_brawlers_balance_base,se_brawlers_flux_units,brawl_pass_etd_balance_base,brawl_pass_etd_flux_units,t1_adam_pass_balance_base,t1_adam_pass_flux_units,t2_adam_pass_balance_base,t2_adam_pass_flux_units,flux_total_units,flux_total_display
f6210fc290e2345a86fe22e7f1ef53250ae9740b55ccddf1d9c60160,addr1q8mzzr7zjr3rgk5xlc3w0u002vjs46t5pd2ueh03m8rqzczr65kxcdm5ka0wvxjknkeuccxj6dd7m5xv6t80mxfsxf2q4xf5l8,239823,111011734266,75000000,2184194109,0,0,0,0,0,0,0,0,0,0,113195928375,113195.928375
f627e91ee2a48a39238aa072a2a21c064aeb48a87f5c8c9e1e250bdc,addr1q8mz06g7u2jg5wfr32s89g4zrsry466g4pl4ery7rcjshhy9hh7cehg6v8q4782f942vfxm6ne0sq8qd47kyazgehv2svs2y55,0,0,14000000,407716233,0,0,0,0,0,0,0,0,0,0,407716233,407.716233
f6282d0cfe323a9d264e7f4341a7463ba9b1c609b3102fa7b35ebd4a,addr1q8mzstgvlcer48fxfel5xsd8gca6nvwxpxe3qta8kd0t6j3muk8g9wvgg6u3z2uta22hnfnldt3zwq47fv2ymlq5svzswafmr6,50599,23421784992,0,0,0,0,0,0,0,0,0,0,0,0,23421784992,23421.784992
f6360f7e82914d221055d452290650a48e414ff6eeb4c63af176e214,addr1q8mrvrm7s2g56gss2h29y2gx2zjgus207mhtf33679mwy9p9xqhungdxxtspdxfkmgmmn6c39np9jpu3myk27jmtlllskkdy88,0,0,35000000,1019290584,0,0,0,0,0,0,0,0,0,0,1019290584,1019.290584
f637c629ba145f05d96082c0af4d1a16246ac20808902277608daef1,addr1q8mr033fhg297pwevzpvpt6drgtzg6kzpqyfqgnhvzx6augqul5yxc6tvphrq00ttn2d3w78096ppere3kxwmz52malst87ndc,0,0,74000000,2155071521,0,0,0,0,0,0,0,0,0,0,2155071521,2155.071521
f641b6d8a617b609b94c3f437d7934dd074ef9c73327e1bb1a1cf1bc,addr1q8myrdkc5ctmvzdefsl5xltexnwswnhecuej0cdmrgw0r0zydmgyhstz3xxs0uq8uj07k860ru272f9gqg8nvyyz2fqsrup2zy,0,0,20000000,582451762,0,0,0,0,0,0,0,0,0,0,582451762,582.451762
f64ad5176129d600428cbeb78d326c061afd6d8910dd3c9809afe8eb,addr1q8my44ghvy5avqzz3jlt0rfjdsrp4ltd3ygd60ycpxh736mujj5zsawpgp4lwm4yae300e4hdszae9s8cur8y2ex8muq0flpzq,0,0,7000000,203858116,0,0,0,0,0,0,0,0,0,0,203858116,203.858116
f6619a5028f607a2f064e87f946cf3b12b2addab8351f36c80adb5f6,addr1q8mxrxjs9rmq0ghsvn58l9rv7wcjk2ka4wp4rumvszkmta37lw7x9m4hr6vp8pnvgznx4jetpqkh02s6cfxwwv2mdg8q4gnn54,121268,56133777790,0,0,0,0,0,0,0,0,0,0,0,0,56133777790,56133.77779
f664fa9afc473e327ea878ced5968b945901903cfdfeb91fbacc278e,addr1q8mxf756l3rnuvn74puva4vk3w29jqvs8n7lawglhtxz0rnucvyq3dgls9husjlp95s6v5ngd9avc7uu5ex4u89nd09sx2s2zm,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
f6659995de5ea8e81322f53758db8ac30c91fab5a4e600ba9ed4ed7d,addr1q8mxtxv4me0236qnyt6nwkxm3tpsey06kkjwvq96nm2w6lw0adx9tqjpwx0t20j6leuf7t2k70zv92cxayff7u6mkjnq6sdwc8,250,115722568,5000000,145612940,0,0,0,0,0,0,0,0,0,0,261335508,261.335508
f6681f52608e7814360283f88ee5d5ea3df6a5c755d376a5f81ea8ca,addr1q8mxs86jvz88s9pkq2pl3rh96h4rma49ca2axa49lq023jssx498djdqyq7nsgufklhaez5nj0prvj8m9ptxvupvlnrq74wwdh,1043,482794556,0,0,0,0,0,0,0,0,0,0,0,0,482794556,482.794556
f66d4255898e480c7b6c8f04ec8abe11fadd313d15f3a9d0f7836f9b,addr1q8mx6sj43x8ysrrmdj8sfmy2hcgl4hf3852l82ws77pklx7yuzakvuy7duhg5elvaag76c00mg569kdkut0rkxhtq3vsm8ky4m,0,0,11000000,320348469,0,0,0,0,0,0,0,0,0,0,320348469,320.348469
f6743ecb6907f2be1faf001fc990f180ac38c5e1c18452223f9bd9c4,addr1q8m8g0ktdyrl90sl4uqpljvs7xq2cwx9u8qcg53z87dan3zuk778sln6hl96dprlrhe95qz0mn7mgulw3c8an0ncjdgqf6l72c,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
f67ac9a0ec05c2a92e268cbc7ba5a9077e05f6cb50f8d92473431fd3,addr1q8m84jdqaszu92fwy6xtc7a94yrhup0kedg03kfywdp3l56f5txxs5w8sadv7q3v66leqlr5vzpzjr4yj8te2lu84nxs7cnqdl,0,0,150000000,4368388219,0,0,0,0,0,0,0,0,0,0,4368388219,4368.388219
f67e67f47efa19968005038cdbbd51e3205135bbcede552eddca941a,addr1q8m8uel50mapn95qq5pcekaa283jq5f4h08du4fwmh9fgxjvzh6zu08wfdzqm8zquu45j9rh2kvnqq55stjt8qhxargsc3erec,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
f6819d03d163c4e0eff1e381a44e4cbfd1b983cf2c015a5c20384fb0,addr1q8mgr8gr693ufc80783crfzwfjlarwvreukqzkjuyquylvzlhvspl20armaxe9t06cfgl02jptuyk4cvxzyc60gawxds7cdlfd,0,0,8000000,232980705,0,0,0,0,0,0,0,0,0,0,232980705,232.980705
f689e948b3cd634fb5c177db28a4956e5224300b026dd68748a42bc8,addr1q8mgn62gk0xkxna4c9mak29yj4h9yfpspvpxm458fzjzhjzhqvaqpk6s6hmfyyjpfdnq2th4ma48l9gs5zchyns8hqfs5zxdfd,0,0,25000000,728064703,0,0,0,0,0,0,0,0,0,0,728064703,728.064703
f68ac4440e9a07b5fa5825028a048119ab8be820f85c39779f9e8177,addr1q8mg43zyp6dq0d06tqjs9zsysyv6hzlgyru9cwthn70gzamhz6m2hw6kzruxa6h8zdq86tnmmj3cy2ryhhqrrl3a840scp7k64,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
f69a7de11c081b9d32aa1db1961bfe0a15114c339c922538ffbc3c6d,addr1q8mf5l0prsyph8fj4gwmr9smlc9p2y2vxwwfyffcl77rcmfnnnsj7gnyqjr5x9sr6chgevv6ylph4nhmf4dwljlxh5ms7pl8e8,0,0,2000000,58245176,0,0,0,0,0,0,0,0,0,0,58245176,58.245176
f69dd734698edaec3b5563532021745765d1087804250a9b071bd9c8,addr1q8mfm4e5dx8d4mpm2434xgppw3tkt5gg0qzz2z5mqudanjynm25d25l47c82xghupplzcgvtt4y9dw9d669u62n2zhwq959uy2,0,0,18000000,524206586,0,0,0,0,0,0,0,0,0,0,524206586,524.206586
f6ad4488f71fc17ce4ef4e78f369d9403b7005df00f727460e6dbc23,addr1q8m263yg7u0uzl8yaa883umfm9qrkuq9muq0wf6xpekmcg70gth73hhjfa6gelt9j5ld4v4s4m80rh44wxwy8utx65zq3f9gj3,0,0,18000000,524206586,0,0,0,0,0,0,0,0,0,0,524206586,524.206586
f6bcfcff37e613138fcf78b2251c72e3f436a9efe24a8e54f45a12dc,addr1q8mtel8lxlnpxyu0eautyfguwt3lgd4fal3y4rj573dp9h8u3g2r0zekhcc59u284dum5kxzc6v3s8l824vj99h3psasfghlnk,0,0,216569610,6307067554,0,0,0,0,0,0,0,0,0,0,6307067554,6307.067554
f6ce9597bff90218c7d412cdac6fe11ee24be582ad24cfbd9f12c446,addr1q8mva9vhhlusyxx86sfvmtr0uy0wyjl9s2kjfnaanufvg3nrlznafu836hxe38vqqz6tlkjgumquv0g28d8heqly448slqj5d3,0,0,19000000,553329174,0,0,0,0,0,0,0,0,0,0,553329174,553.329174
f6cfb92f30761649bddbe7ad666fe448046e5f68abc29596e6956aa7,addr1q8mvlwf0xpmpvjdam0n66en0u3yqgmjldz4u99vku62k4fur30l3dtnvy0l95wvw4mevxx4gfezxqv8u59fm9zj848vquq3wqc,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
f6d64b81a431b08ca48e4bba981cea4a4604ddca9ee82f41e529461e,addr1q8mdvjup5scmpr9y3e9m4xquaf9yvpxae20wst6pu555v8hhpx8gzvxlecu2c5tur26va9c8l574mk8cqsj3w0khsg9q3f57cy,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
f6dc789814ff78c4c938207838e70d7735ac4d08ffcc0e719288e164,addr1q8mdc7ycznlh33xf8qs8sw88p4mnttzdprlucrn3j2ywzeqqzp8x4kmyapczqju5hqqpayxl2kqv9yuf7rt6sn4k752syycvu4,35611,16483985560,0,0,0,0,0,0,0,0,0,0,0,0,16483985560,16483.98556
f6dd23fd5d33f16a4584189220405416ed7310dd454587efa36cb179,addr1q8md6glat5elz6j9ssvfygzq2stw6ucsm4z5tpl05dktz70su4lt7ms73smx2k43p5lych7ea6u3fxu926tddaukhchq25nhtx,0,0,11000000,320348469,0,0,0,0,0,0,0,0,0,0,320348469,320.348469
f6ea2c5c502aa11ed4bc61c00d30cc5c32a891c71e518a2b3ab24f93,addr1q8mw5tzu2q42z8k5h3suqrfse3wr92y3cu09rz3t82eylym7mnpjlmh3r6ht4sd5k8ej5tmjydgq3v0nszer97nktxas3whrsw,0,0,108000000,3145239518,0,0,0,0,0,0,0,0,0,0,3145239518,3145.239518
f6ebde900d65906b218f4fc0d9bd2d4540977172815c8e3a2269ff78,addr1q8mwhh5sp4jeq6ep3a8upkda94z5p9m3w2q4er36yf5l778gd3muz0v9gv68445zd9zd9pgtse08sasnae6h2r0pwksq050m2t,8,3703122,0,0,0,0,0,0,0,0,0,0,0,0,3703122,3.703122
f6ecbea53c106e997a269ef39f18253a0e55929a4079b907b45a3389,addr1q8mwe0498sgxaxt6y60088ccy5aqu4vjnfq8nwg8k3dr8ztg6g4n3ptw87xkcaf2ulv2gpu7mzufryyavt42cs4zlg3q4rwfq0,0,0,3000000,87367764,0,0,0,0,0,0,0,0,0,0,87367764,87.367764
f71561f843c69420427d6ace17491dd5bc05a3e4084da3e0c381f94b,addr1q8m32c0cg0rfggzz044vu96frh2mcpdrusyymglqcwqljjlh78fy6g48qlzgr9p6fxnr0w8kys3xtfa8334hc3rj40nsdwt3gp,1666,771175197,112523701,3276981399,0,0,0,0,0,0,0,0,0,0,4048156596,4048.156596
f71725e6d28b89f6047b5ebc7eecf728a4bee56f02c5682377c24997,addr1q8m3wf0x629cnasy0d0tclhv7u52f0h9dupv26prwlpyn9lplvqs9mgg8q92tlnqlpmzzyewem0w8ar9pax0zrl78p7qpleltk,0,0,2000000,58245176,0,0,0,0,0,0,0,0,0,0,58245176,58.245176
f71f6f40981049c1b021c674c85fa6f878626c39681d19d6f7f64778,addr1q8m37m6qnqgynsdsy8r8fjzl5mu8scnv895p6xwk7lmyw7rl57anfj2n3xw26uwm657any4qu796fzq2jc577cvh328segggl7,0,0,1250002500,36403307971,2,138541206830,2,70588406504,0,0,0,0,0,0,245532921305,245532.921305
f72aa654830c3a212ea0cbb47da19813a406863018f9eb3027483209,addr1q8mj4fj5svxr5gfw5r9mgldpnqf6gp5xxqv0n6esyayryzgw9kxdst4l4kz8suxflfjm6upp6gjsngwmunlnraraseuqgquauj,10000,4628902743,0,0,0,0,0,0,0,0,0,0,0,0,4628902743,4628.902743
f72e8acba9660bf160918df3f7531156f36f1067f613d20fedd1ffe9,addr1q8mjazkt49nqhutqjxxl8a6nz9t0xmcsvlmp85s0ahgll6wx7vwf4xdhtnquy9zsm5vv6enhavkrdg6n2axunraxupsqjesf82,0,0,2000000,58245176,0,0,0,0,0,0,0,0,0,0,58245176,58.245176
f73675283a761c5c5bb5afb8abdceafae4568f2cc27702728a7c07fb,addr1q8mnvafg8fmpchzmkkhm327uatawg4509np8wqnj3f7q077nu52rt2rrxc39htjyfmfvesac9680sgh652uts7k0jdpsnv9rwa,0,0,4000000,116490352,0,0,0,0,0,0,0,0,0,0,116490352,116.490352
f7399bf43bcb5e5ac0a5b228545ce97010acf2c4b1b1aa3111a969fa,addr1q8mnnxl58094ukkq5kezs4zua9cppt8jcjcmr233zx5kn74tn30ua6h8zhgtvfekdzcnm3nj5a2dxxn88zxuvrgttq7swvdd4e,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
f740505b8f3a6602c31d5dc685deb16e0720b1527e3822665601a21f,addr1q8m5q5zm3uaxvqkrr4wudpw7k9hqwg932flrsgnx2cq6y8afps9n0s47jeyddful67wg4nqyzm4rvszt7xwrmdc8dyaqvyapwr,0,0,10000000,291225881,0,0,0,0,0,0,0,0,0,0,291225881,291.225881
f77ebcec36580abbfdf890cda438033b50888093601e94b5c462d41e,addr1q8mha08vxevq4wlalzgvmfpcqva4pzyqjdspa994c33dg8jmv0va4l8090dmfxdlyvzr60y4yhed372v3saczwqrqtqsxukzmf,9751,4513643065,0,0,0,0,0,0,0,0,0,0,0,0,4513643065,4513.643065
f785a4e2a83f631d698bdc168a465aaadc5ba246d8981c85917d3e00,addr1q8mctf8z4qlkx8tf30wpdzjxt24dckazgmvfs8y9j97nuq8w3ky5x7mtrkhxaav86c335pfd760lht9e0v9rhqs3u73qrftudn,263124,121797540549,0,0,0,0,0,0,0,0,0,0,0,0,121797540549,121797.540549
f78881835268e703afc05e209487a5fb80b15c6ceea537240e5bbb43,addr1q8mc3qvr2f5wwqa0cp0zp9y85hacpv2udnh22deypedmks6lwu8mpt9ngzg8m0a08jqvznn9nvjcdtkngenqj9ku488snj62zq,0,0,2000000,58245176,0,0,0,0,0,0,0,0,0,0,58245176,58.245176
f7892b5ba56793ee6cfd9c97d3fa9bb5d50aeee9111304310536dfbd,addr1q8mcj26m54ne8mnvlkwf05l6nw6a2zhwayg3xpp3q5mdl0vgz3qwes8rdut5fu9zc7hulw4h4lxuyukz4d2zx599w3dq63ckmg,5000,2314451371,0,0,0,0,0,0,0,0,0,0,0,0,2314451371,2314.451371
f78c99ec7baa6458be17ac341084d60c2a84c95480ccb0eb43e76c64,addr1q8mcex0v0w4xgk97z7krgyyy6cxz4pxf2jqvev8tg0nkcex3mc942y2uchx6xptyjws84s7s028tpyj6dln8f9cr3vlskcj3xw,927093,429142333122,0,0,0,0,0,0,0,0,0,0,1,188339428791,617481761913,617481.761913
f79362ad1dcd05985fc16b415d78e79ac4c7fa81ab5a646fe0b38fbd,addr1q8mexc4drhxstxzlc945zhtcu7dvf3l6sx445er0uzecl0wuhqau44nxz7p6rr2dc4vlw9wrpg2qx4mfxgujqgkl2u5sgz2x9r,73185,33876624728,0,0,0,0,0,0,0,0,0,0,0,0,33876624728,33876.624728
f7a22f397d2d48598858684f70003fd733f6d4bbecb56186fc8cffe6,addr1q8m6ytee05k5skvgtp5y7uqq8ltn8ak5h0kt2cvxljx0lehenjv3py3nvkykwvntd3zxa8ajh6petks2ruav3zhytdfqc67uk6,0,0,83000000,2417174814,0,0,0,0,0,0,0,0,0,0,2417174814,2417.174814
f7a77bf750f56025a896c81a8ab567a08c4225bfd0c326a04edefa07,addr1q8m6w7lh2r6kqfdgjmyp4z44v7sgcs39hlgvxf4qfm005pa7vz8ye2l6tgzmramg5n245psxatdj58mj7s2fsy4ejxkqe9aewd,0,0,3000000,87367764,0,0,0,0,0,0,0,0,0,0,87367764,87.367764
f7afbc7bccc4c827268acff1f97012c9bb12ed73306bc07941f98e99,addr1q8m6l0rmenzvsfex3t8lr7tsztymkyhdwvcxhsreg8ucaxdtz238favyv5ehhmmw55qmyltshj5r6mu09wcxm5x496aqrjtyvs,4000000,1851561097420,0,0,0,0,0,0,0,0,0,0,0,0,1851561097420,1851561.09742
f7c4f431da63b2ebc078a8ab940a1f64121eaee248f7edd7118b057d,addr1q8mufap3mf3m967q0z52h9q2rajpy84wufy00mwhzx9s2ldu2k483lyj0nxpxgrlvfepfagccx80m44f436a9pdgrjsqk966cl,250,115722568,0,0,0,0,0,0,0,0,0,0,0,0,115722568,115.722568
f7cb126af2f661221f6e6eaf90f3e254ca944919bc71f23bfea4b14b,addr1q8mukyn27tmxzgsldeh2ly8nuf2v49zfrx78ru3ml6jtzj68smrr2fyfu8jj75slwu04720fk3kmyr43dzqt5a7x8lpqrpfp2g,0,0,30000000,873677643,0,0,0,0,0,0,0,0,0,0,873677643,873.677643
f7d1d1c06bad2617b210e69d1a01f858f21e83b175f102c65924b8f7,addr1q8mar5wqdwkjv9ajzrnf6xsplpv0y85rk96lzqkxtyjt3a7j27l4x3usl0mzz0z3l86ka3kr9322n42c4dwp7s6k0hrqh7prtl,58165,26924012807,0,0,0,0,0,0,0,0,0,0,0,0,26924012807,26924.012807
f7d1d8c17a3b5bdbb96340c39eb9160b2735ce9ffc40eeb7005323fd,addr1q8markxp0ga4hkaevdqv884ezc9jwdwwnl7ypm4hqpfj8ldjj0gqdfzegraa8j7p4qda4xk9dn963m032s2xcdhwjdsqj023av,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
f7df295ecfe31890d261dacf89d2dd5d42c316a7c227d9507debd3be,addr1q8ma7227el333yxjv8dvlzwjm4w59sck5lpz0k2s0h4a80nhmg7hj2wtrsua06rjvnly8yluluzmumy9yvv9ju73fnpq957gyg,57092,26427331543,0,0,0,0,0,0,0,0,0,0,0,0,26427331543,26427.331543
f7e93783682294e61fd8aa7a45434d8ebd594e44b78f8168d25f8b48,addr1q8m7jdurdq3ffeslmz48532rfk8t6k2wgjmclqtg6f0ckj96a5j4uzkskgv3jtcf6ztrpek59yml3xtuvppggzmsepeq2xyqcr,0,0,33000000,961045408,0,0,0,0,0,0,0,0,0,0,961045408,961.045408
f7f6100def794d90131eb1116b5f0643a05e4ea80c110c2be8fba678,addr1q8mlvyqdaau5myqnr6c3z66lqep6qhjw4qxpzrptara6v7x4lc54sz9xycds8z29s4s67jutghjzf0aqr6zrs8f6v3us5fzkz4,21162,9795683985,0,0,1,69270603415,2,70588406504,0,0,0,0,0,0,149654693904,149654.693904
f7f77258fff5cb6d7e67e3b3ff5102a83562dde8fb0c3848495a2fe9,addr1q8mlwujcll6ukmt7vl3m8l63q25r2ckaarascwzgf9dzl60eea2qmr0d2hgphcwytcd8q69nez4wpk5pem2lptsdurcs8xw9t3|addr1q8mlwujcll6ukmt7vl3m8l63q25r2ckaarascwzgf9dzl622xvyaqtyuax25f5rdhceuvd5g6cf4kd2q54jv9a8wdvqsg03fd5,21917,10145166143,155341108,4523935108,0,0,0,0,0,0,0,0,0,0,14669101251,14669.101251
f8171f0228f566540d232c6f14056a262bd5a177eb8de2a0b41ec7ed,addr1q8upw8cz9r6kv4qdyvkx79q9dgnzh4dpwl4cmc4qks0v0m0rzr27g03klu862usxqsru794d03gzkk8n86ta34n85z0sq6rcac,40,18515610,0,0,0,0,0,0,0,0,0,0,0,0,18515610,18.51561
f8175523226d28c11a6ef167e4f75e83ba4b3e38ff24e88b9028e85d,addr1q8upw4fryfkj3sg6dmck0e8ht6pm5je78rljf6ytjq5wshg447nr35usw0ezhdh6qfwppuekt3u4w5j07trfq4eax3hqrysgme,100000,46289027435,0,0,0,0,0,0,0,0,0,0,0,0,46289027435,46289.027435
f81a56ab10508b4eea7df976eaed33e697948a2a53949f0a027cb4a6,addr1q8up544tzpggknh20huhd6hdx0nf09y29ffef8c2qf7tffj7xny5mm6hkmxx6lh8yqg6flu4a98vz6zc9u7cy8ufr0ps8xgd93,0,0,5000000,145612940,0,0,0,0,0,0,0,0,0,0,145612940,145.61294
f82221515a128d10943b96c022158c3a6edff50aab6615224bc07a72,addr1q8uzyg23tgfg6yy58wtvqgs43saxahl4p24kv9fzf0q85usd47e9cf3vx6ej9hmnn5aephgt2zhr4vcgjdjq7xw2qhps9h4vyg,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
f8257384a9d803f6cb93673569973e382b01c43a299643f31b3b6203,addr1q8uz2uuy48vq8aktjdnn26vh8cuzkqwy8g5evslnrvakyql45pyq9y37rtaw0lqcgg0g20dsxphqt3rp90lxp3jfq8qqx32zgq,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
f8272c22db3392937c54067b017753aa9ceab73a8f9f3e290b7745ba,addr1q8uzwtpzmvee9ymu2sr8kqth2w4fe64h828e703fpdm5twhkadz6cjxvkf7art0crj9n425s92d8aptw4xk3kasdduustr7sjt,0,0,10000000,291225881,0,0,0,0,0,0,0,0,0,0,291225881,291.225881
f8285b125f55df7bb91e595a5abd69d126fdee2a2f3195d486a58c17,addr1q8uzskcjta2a77aerev45k4ad8gjdl0w9ghnr9w5s6jcc9l52da2gc0z898hkrx3djke6hn2vtwkltufmknjgdd2vasqjwfyum,1000,462890274,0,0,0,0,0,0,0,0,0,0,0,0,462890274,462.890274
f82bc0c12755c1c53e3d06c3a8ddbf5ee6a8535097b18bcd402f2678,addr1q8uzhsxpya2ur3f785rv82xaha0wd2zn2ztmrz7dgqhjv7z8hzwd988dw5dmzu7xs9lqq6rlmrvqgej6xdc0ta7sq6xqs7589d,0,0,31000000,902800232,0,0,0,0,0,0,0,0,0,0,902800232,902.800232
f83704623a9c08e982f72aec48f7e71f9d5ca32379fd245f38748637,addr1q8urwprz82wq36vz7u4wcj8huu0e6h9rydul6fzl8p6gvd6h90szkaduszfkkex64c2waeu5r3es4st7tmuyalp6kenq0ucs2m,19863,9194389519,0,0,0,0,0,0,0,0,0,0,0,0,9194389519,9194.389519
f84f70b3f7f455844ebafd9b66067eace78333f2e0e7ebc04438710f,addr1q8uy7u9n7l69tpzwht7ekesx06kw0qen7tsw067qgsu8zra4a7m5k07klslth44jf02trlwnk20ar8dm6g57354ytm4qyulwns,0,0,13000000,378593645,0,0,0,0,0,0,0,0,0,0,378593645,378.593645
f86178eb6044d8d6b12f71b7bee8e320366f102226b70645bef850ae,addr1q8uxz78tvpzd34439acm00hguvsrvmcsygntwpj9hmu9ptkcz8n56pxj8ds24mjf4q3mrw40f7tn2m4r46czunfapsrsln67u4,130497,60405792132,0,0,0,0,0,0,0,0,0,0,0,0,60405792132,60405.792132
f862e768403288749d22bdbec4db055d68cdf25b23c30d803163c266,addr1q8ux9emggqegsayay27ma3xmq4wk3n0jtv3uxrvqx93uyejg3cc32pdpwapqyyrgght4udw7zsg0vkjdqhlesn6st7ssds8hm7,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
f886b4e03afa434fb7d7c4eff497adafc83616eba6ebdfb8b0b2f4a6,addr1q8ugdd8q8tayxnah6lzwlayh4khusdskawnwhhackze0ffktg6pyca3rfng3nyzwklf6ne8d5t2f6sd3l4p2yh8l7tfqmhna2u,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
f8963f9052637e52be71f8bdba60b5c174777200f8b92f6de67ae44d,addr1q8ufv0us2f3hu547w8utmwnqkhqhgamjqrutjtmdueawgntfp6hhn0jj2n0pt37hncvet49y650rc88l3eex53853udqght0p7,0,0,5000000,145612940,0,0,0,0,0,0,0,0,0,0,145612940,145.61294
f8999e4afa58ca829db40f3712e23f94f57a0b9798cf77203c7eefdb,addr1q8ufn8j2lfvv4q5aks8nwyhz872027stj7vv7aeq83lwlklg0sz3dpdvkrtexd6hv27hgr4nls8vkuqdvq0s2sxfca3ss74wmz,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
f89c1efbac33e254deb23cd043c7d65095906427eff9bd133c0e369c,addr1q8ufc8hm4se7y4x7kg7dqs786egftyryylhln0gn8s8rd8z5jwe8mg38nnsk7wmnad27cymtx4vwqdpfasv35xqnnlgs6zn8c8,0,0,2000000,58245176,0,0,0,0,0,0,0,0,0,0,58245176,58.245176
f89de6e666d1a91b3f03ce838a1c2e23dfa43991e2cfb6883e5f3f0b,addr1q8ufmehxvmg6jxelq08g8zsu9c3alfpej83vld5g8e0n7zewkrt3gwnv8zpwt2l623tahz9pvqnxjet9uhzmmkfu9x8scn8sld,0,0,625001250,18201653985,1,69270603415,1,35294203252,0,0,0,0,0,0,122766460652,122766.460652
f89efbffa66c6b6d8d07f13a1b7c7911e9b800e761335658cdbbdd9c,addr1q8ufa7ll5ekxkmvdqlcn5xmu0yg7nwqquasnx4jcekaam8rpwst49zlxehm640waseh4pdpnm0aeh32760yrn73jnkgs79ntdq,1983,917911414,0,0,0,0,0,0,0,0,0,0,0,0,917911414,917.911414
f8b23ef5f2accfdfcf0d7d28473a7648ba3e49b66a2520fb74f23ad0,addr1q8uty0h472kvlh70p47js3e6weyt50jfke4z2g8mwner4593s0rufl7nctw3efll7xnet3a9jmcy38n6arfg8t6az8xqcm95wj,0,0,2000000,58245176,0,0,0,0,0,0,0,0,0,0,58245176,58.245176
f8c92a256a4acffb711512a4a7690ca3fddc32500ff5d0b354238283,addr1q8uvj239df9vl7m3z5f2ffmfpj3lmhpj2q8lt59n2s3c9qc5xv7gnk2vt5grkdqdhkjghk5twlpk2re78d24l52kfq7szy58es,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
f8ca85d94e15dfb38d726b2d26d1a5784ac778577c2725705b64ee44,addr1q8uv4pwefc2alvudwf4j6fk354uy43mc2a7zwftstdjwu3qvm4lan6fdtpjdhjqm9unrg4puxkvlaf5wmkvd7halsw3spwdpnw,0,0,2000000,58245176,0,0,0,0,0,0,0,0,0,0,58245176,58.245176
f8dab32a4643c57b72cad1975e6d2ccfd4c033ff00c4532d443205df,addr1q8ud4ve2gepu27mjetgewhnd9n8afspnluqvg5edgseqthe5w75khaq4ud7k0m29ln9d359nzqcmh0wdhyan3qv4cgxsekh2d6,1000,462890274,0,0,0,0,0,0,0,0,0,0,0,0,462890274,462.890274
f8dabcadfcaf932f86fa7a2aec29a84069bedbc14882fc53585d04af,addr1q8ud409dljhextuxlfaz4mpf4pqxn0kmc9yg9lzntpwsftaz7etwvs8qrqq389jaytdepl8h9zfmpm6ds5ws9wypj6jsj98g2y,0,0,845963009,24636632286,0,0,0,0,0,0,0,0,0,0,24636632286,24636.632286
f8db8375fd758789522b19522a484863c9d9d9cc2e040e7967c1fcbc,addr1q8udhqm4l46c0z2j9vv4y2jgfp3unkweeshqgrnevlqle0yl7p4t4ramwcw9hwc2kyw7ryqpvq2ny3x0m9g8g5rl7pxsxtv8nl,697,322634521,307999769,8969750417,0,0,0,0,0,0,0,0,0,0,9292384938,9292.384938
f8e2602a92c0a1af4bc48b295014fb0a85dd78a3b7960300b4d5411b,addr1q8uwycp2jtq2rt6tcj9jj5q5lv9gthtc5wmevqcqkn25zxexqtmccakm5zf8enxs2mtjlecgc4w56fvaqltay57nx63shqk804,34476,15958605098,0,0,0,0,0,0,0,0,0,0,0,0,15958605098,15958.605098
f8e42a3e0745d180ebca524edbcb309260660c57e5475b319a9274b7,addr1q8uwg237qazarq8teffyak7txzfxqesv2lj5wke3n2f8fd6cffx9uhcapqlpvxxj4kyqtlma5ska2usqqjnlcvlp6wgs8khyn3,3066696,1419543752803,0,0,0,0,0,0,0,0,0,0,0,0,1419543752803,1419543.752803
f8e6252ca01cb540c718501e716b87f7b07aeedbba74660e7a761ae1,addr1q8uwvffv5qwt2sx8rpgpuuttslmmq7hwmwa8gesw0fmp4cvtward9kj7s4t32gszk0a2z4af7sn9xssa58vh93xels6qc22q63,0,0,27000000,786309879,0,0,0,0,0,0,0,0,0,0,786309879,786.309879
